"January 30, 2017 at 01:37AM",Rain Shower,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 12, 2018 at 05:09AM",Rain Shower,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 14, 2018 at 10:59AM",Light Rain,80 F,27 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 14, 2018 at 08:23PM",Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 16, 2018 at 06:23AM",Rain Shower,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 17, 2018 at 04:33PM",Light Rain,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 17, 2018 at 09:21PM",Rain Shower,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 18, 2018 at 05:02AM",Rain Shower,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 18, 2018 at 07:21AM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 18, 2018 at 10:26AM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 21, 2018 at 07:52AM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 21, 2018 at 02:22PM",Light Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 22, 2018 at 06:22PM",Thunder,81 F,27 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/heavy-rain.png
"January 23, 2018 at 06:15PM",Light Rain with Thunder,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"January 23, 2018 at 11:10PM",Thunder,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/lightning.png
"January 31, 2018 at 07:08AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 31, 2018 at 11:08AM",Light Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"January 31, 2018 at 03:08PM",Light Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"February 04, 2018 at 06:26AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",http://ifttt.com/images/weather/drizzle.png
"February 09, 2018 at 04:35PM",Thunder in the Vicinity,87 F,31 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"February 09, 2018 at 07:50PM",Thunderstorm/Wind,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"February 11, 2018 at 07:33AM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 03:08PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 05:28PM",Light Rain,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 11, 2018 at 06:58PM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 20, 2018 at 01:47PM",Light Rain,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 22, 2018 at 05:47PM",Light Rain Shower,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 25, 2018 at 06:03AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"February 27, 2018 at 03:11PM",Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 01, 2018 at 12:02PM",Light Rain,78 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 01, 2018 at 02:08PM",Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 03, 2018 at 11:13PM",Rain Shower,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 04, 2018 at 03:23PM",Light Rain with Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"March 04, 2018 at 09:13PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 07, 2018 at 01:33PM",Light Rain Shower,79 F,26 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 11, 2018 at 05:58PM",Light Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 15, 2018 at 05:10AM",Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 17, 2018 at 04:01PM",Thunder,74 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 17, 2018 at 05:21PM",Light Rain,73 F,23 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 18, 2018 at 04:56PM",Rain,77 F,25 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 18, 2018 at 06:28PM",Thunder,82 F,28 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 24, 2018 at 06:16AM",Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 24, 2018 at 10:21PM",Rain,72 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"March 25, 2018 at 10:16AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 25, 2018 at 05:20PM",Light Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 25, 2018 at 08:20PM",Rain Shower,61 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 26, 2018 at 08:20PM",Rain Shower,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 27, 2018 at 01:25AM",Light Rain,66 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 28, 2018 at 05:11AM",Rain Shower,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 28, 2018 at 06:36AM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 31, 2018 at 11:19AM",Light Drizzle,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 31, 2018 at 02:09PM",Light Rain,75 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"March 31, 2018 at 08:14PM",Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"April 01, 2018 at 08:13AM",Light Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"April 01, 2018 at 08:24PM",Light Rain,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"April 02, 2018 at 01:54AM",Light Rain,67 F,19 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"April 12, 2018 at 05:47PM",Light Rain,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"April 20, 2018 at 05:28PM",Thunder,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"April 21, 2018 at 07:29AM",Light Rain with Thunder,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"April 22, 2018 at 01:30PM",Light Rain with Thunder,76 F,24 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"May 01, 2018 at 07:36AM",Light Rain,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 02, 2018 at 01:11PM",Light Rain,70 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 03, 2018 at 05:41AM",Rain,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 10, 2018 at 11:08PM",Rain,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 11, 2018 at 06:18AM",Rain Shower,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 11, 2018 at 07:48AM",Light Rain,68 F,20 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 15, 2018 at 09:14PM",Rain Shower,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 17, 2018 at 09:16PM",Light Rain,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 18, 2018 at 01:06AM",Rain,57 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 18, 2018 at 04:26AM",Rain Shower,57 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 18, 2018 at 07:46AM",Light Rain,56 F,13 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 18, 2018 at 08:41PM",Rain Shower,59 F,15 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 19, 2018 at 12:41AM",Rain,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 19, 2018 at 04:26AM",Rain,56 F,13 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 20, 2018 at 03:46PM",Light Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 30, 2018 at 11:33PM",Rain,62 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"May 31, 2018 at 09:33AM",Light Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"May 31, 2018 at 09:33PM",Rain,61 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"June 01, 2018 at 03:33PM",Light Rain,62 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 01, 2018 at 07:33PM",Light Rain,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 04, 2018 at 11:05PM",Rain Shower,56 F,13 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 05, 2018 at 10:20AM",Light Drizzle,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 05, 2018 at 01:35PM",Light Drizzle,60 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 05, 2018 at 08:05PM",Light Rain,54 F,12 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 10, 2018 at 08:00AM",Light Rain,58 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 10, 2018 at 11:20AM",Light Rain with Thunder,62 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"June 10, 2018 at 08:40PM",Rain,62 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"June 11, 2018 at 02:06AM",Light Rain,63 F,17 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 11, 2018 at 07:41AM",Light Rain with Thunder,64 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"June 11, 2018 at 11:26AM",Light Rain,69 F,21 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 11, 2018 at 03:26PM",Light Rain with Thunder,71 F,22 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/lightning.png
"June 12, 2018 at 04:06AM",Rain Shower,59 F,15 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 23, 2018 at 05:49AM",Rain,53 F,12 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"June 28, 2018 at 05:11AM",Light Rain,49 F,9 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 28, 2018 at 05:56PM",Light Rain,57 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"June 29, 2018 at 07:15AM",Light Rain,57 F,14 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 01, 2018 at 11:16PM",Rain,59 F,15 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/heavy-rain.png
"July 02, 2018 at 03:16AM",Light Rain,61 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 02, 2018 at 05:36AM",Light Rain,60 F,16 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 02, 2018 at 03:56PM",Light Drizzle,65 F,18 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 02, 2018 at 09:56PM",Rain Shower,52 F,11 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 04, 2018 at 05:51PM",Light Rain,49 F,9 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 05, 2018 at 08:32PM",Rain Shower,53 F,12 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png
"July 05, 2018 at 10:02PM",Rain Shower,53 F,12 C,"https://www.wunderground.com/cgi-bin/findweather/getForecast?query=-31.772,-52.342&par=ifttt&cm_ven=ifttt",https://ifttt.com/images/weather/drizzle.png